code,split,id,intent_index,domain,query,detail
split_sens_gt_semantic_units,train,14553,,,属猪是二零二一年出生的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14555,,,帮我开开HUD的亮度调节,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14556,,,把门锁来电为我挂了下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14558,,,车内温度全车温度调到十八度,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14561,,,定一个一个小时后自动关闭的闹钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14562,,,退出假日查询,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14565,,,设置到大,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14566,,,画面设置游戏画质,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14572,,,关闭睡眠档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14576,,,播放新闻央视新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14579,,,明天从上海飞厦门的MF八五二二什么时候落地啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14581,,,我要听郭德纲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14583,,,粽香糯米骨,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14585,,,三十开四次方等于多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14586,,,播放古代故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14593,,,关闭通话中收听导航播报,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,1460,,,我太冷了关闭座椅通风,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14600,,,打开HUAWEI HICAR智能桌面,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14607,,,列表循环播放新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14612,,,蛏子菜谱有吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14623,,,播放昨天晚上的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14625,,,一体机营养蒸30分钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14627,,,打开苏州都市音乐广播,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1463,,,看看HUD,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14631,,,现在开始洗碗了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14632,,,播放一些,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14636,,,把热水器改成厨房模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14641,,,切换到ACG神曲榜播放,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14651,,,看一下天虹的位置在哪里,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14654,,,卡冈图亚现在几点了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14659,,,升降机下降,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14661,,,播放林,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14663,,,打开保定打开空调打开空调,"{""active_semantic_units"": 0, ""split_sens"": 3}"
split_sens_gt_semantic_units,train,14666,,,调大挡调大导航的音量,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,1467,,,春来福,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14673,,,你能找到史记吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14675,,,说相声不差钱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14677,,,不要讲故事了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14678,,,关闭抖音打开QQ音乐,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,1468,,,取消右边灶具的定时,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14683,,,把客厅的电风扇调节为睡眠风,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14684,,,不要看这个台了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14685,,,敦煌花馍,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14686,,,岳阳楼记是哪个朝代的作品,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14692,,,HUD的位置不合适给我打开设置的界面,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14694,,,开AR导航,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14699,,,讲段单口相声郭德纲讲的发四喜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1470,,,我要播放不差钱的相声的第一集,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14700,,,请播放源,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14706,,,一千瓦等于多少瓦,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14707,,,从上海虹桥站到南京南站的火车什么时间到,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14708,,,从武汉到长沙五月一号有票吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1471,,,给我播放歌曲BLACK ROMANCE,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14710,,,把VSG声音提示开关打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14715,,,电暖器最大档火力,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14722,,,明天的龙马明天什么时候下雪的时候,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14723,,,碧绿鸡蛋豆腐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14725,,,给小孩子播放一个这几天受欢迎的英语的儿童故事行吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14729,,,"关闭二排吹风口 => 1:车载控制:intent=车身控制,位置=第二排,对象功能=出风口,操作=关闭","{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14731,,,太原多云,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14733,,,限行路段查找,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14735,,,请帮我来个板栗蛋黄酥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1474,,,导航去JELLY CAT,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14742,,,暂停严凤英的黄梅戏女驸马,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14743,,,是否能为我弄一个对口相声发四喜啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14744,,,宫廷一口酥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14745,,,打开网易云打开空调打开主驾座椅通风,"{""active_semantic_units"": 0, ""split_sens"": 3}"
split_sens_gt_semantic_units,train,14746,,,一体机的门合上,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14748,,,给我重新放一首戏曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14749,,,呼叫Thomas,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14750,,,河南今天限行尾号,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14751,,,打开经济模式打开网易云音乐,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14758,,,关闭中控台中控空调,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14759,,,你的蓝牙是不是打开了啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14760,,,属猪的是几几年出生的啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14765,,,帮我查询一下创业板指,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14766,,,燃气灶最低档火力,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14768,,,七十一点四加上六百六十六分之一的和开根号得多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14775,,,我想听你讲个故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1478,,,播放山东最热的经济新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14780,,,来一道生椰拿铁,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14782,,,唐朝思乡诗非常有名的句子,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14789,,,早间快讯,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14790,,,林则徐的爱国诗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14797,,,二是什么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14798,,,打开环境影像打开三六零,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14806,,,告诉我阳台电热水器开启了吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14807,,,播放苏州电台,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14808,,,二分之一除以八,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14809,,,我明天要去深圳看下有没有机票,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14813,,,豆豉焗鸡,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14815,,,今天从无锡飞北京还有票啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14820,,,洗碗机给我启动,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14821,,,虎皮红豆包,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14826,,,大声点儿播放华晨宇的烟火中的尘埃,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14827,,,打开网易云关闭副驾驶屏幕,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14828,,,客厅所有灯到明天九点打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14830,,,在HUD上呈现车宽,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14834,,,灯开到晚上八点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14839,,,查一下疑是地上霜的上一句,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1484,,,HUD怎么这么黑啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14842,,,姊妹团子,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14848,,,为我关闭客厅冰箱的定时,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1485,,,调整SOC电量目标为3,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14853,,,图像切游戏画质,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14863,,,来道冰茄奇缘,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14866,,,我想播放今年的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14867,,,老杨主播的最火的小说放下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1487,,,你知道一体机在干什么呢,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14871,,,讲一个白雪公主的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14874,,,我非常想知道十一个十五相加的和等于多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14882,,,播放古诗水仙子嘲楚仪,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14886,,,你知道资治通鉴是谁写的吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14889,,,循环播放歌曲WILD WOLF,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1489,,,用喜马拉雅播放金庸最受欢迎的武侠小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14893,,,我要打开交通广播之声,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14895,,,不差钱的小品第9集,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14896,,,保存后视镜设置到大白,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14898,,,把客厅灯开成冷白的光,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14902,,,播放SNH FORTY EIGHT的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14905,,,帮我将客厅空调的温度帮我减小一点点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1491,,,烟机请执行中速的档位,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14914,,,快我要听额假如历史是一群喵,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14921,,,放一些一下小红acbd歌单,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14925,,,默认播放这个,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14928,,,打开B站小视频小电视,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14929,,,燃气灶最大火,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14930,,,没电了后视镜打开,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,14933,,,清明的作者是谁啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14939,,,播一会网络FM,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14943,,,给张三发条短信,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14944,,,烟机请运行爆炒档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14949,,,U盘里的音乐播放列表我想打开一下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1495,,,换一种类型的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14951,,,扫地机取消回充,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14953,,,看一下晚上八到十点湖南台的回放,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,14955,,,能够教导我查询小说吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
